,1stflrsf,2ndflrsf,3ssnporch,alley,bedroomabvgr,bsmtcond,bsmtexposure,bsmtfinsf1,bsmtfinsf2,bsmtfintype1,bsmtfintype2,bsmtfullbath,bsmthalfbath,bsmtqual,bsmtunfsf,electrical,enclosedporch,extercond,exterqual,fence,fireplacequ,fireplaces,fullbath,functional,garagearea,garagecars,garagecond,garagefinish,garagequal,garageyrblt,grlivarea,halfbath,heatingqc,id,kitchenabvgr,kitchenqual,landslope,lotarea,lotfrontage,lotshape,lowqualfinsf,masvnrarea,miscval,openporchsf,overallcond,overallqual,paveddrive,pid,poolarea,poolqc,saleprice,screenporch,totalbsmtsf,totrmsabvgrd,utilities,wooddecksf,yearbuilt,yearremod/add,yrsold,mssubclass_30,mssubclass_40,mssubclass_45,mssubclass_50,mssubclass_60,mssubclass_70,mssubclass_75,mssubclass_80,mssubclass_85,mssubclass_90,mssubclass_120,mssubclass_160,mssubclass_180,mssubclass_190,mszoning_FV,mszoning_I (all),mszoning_RH,mszoning_RL,mszoning_RM,street_Pave,landcontour_HLS,landcontour_Low,landcontour_Lvl,condition1_Feedr,condition1_Norm,condition1_PosA,condition1_PosN,condition1_RRAe,condition1_RRAn,condition1_RRNe,condition1_RRNn,condition2_Norm,condition2_PosA,condition2_PosN,housestyle_1.5Unf,housestyle_1Story,housestyle_2.5Fin,housestyle_2.5Unf,housestyle_2Story,housestyle_SFoyer,housestyle_SLvl,lotconfig_CulDSac,lotconfig_FR2,lotconfig_FR3,lotconfig_Inside,bldgtype_2fmCon,bldgtype_Duplex,bldgtype_Twnhs,bldgtype_TwnhsE,neighborhood_dummies_Blueste,neighborhood_dummies_BrDale,neighborhood_dummies_BrkSide,neighborhood_dummies_ClearCr,neighborhood_dummies_CollgCr,neighborhood_dummies_Crawfor,neighborhood_dummies_Edwards,neighborhood_dummies_Gilbert,neighborhood_dummies_Greens,neighborhood_dummies_IDOTRR,neighborhood_dummies_MeadowV,neighborhood_dummies_Mitchel,neighborhood_dummies_NAmes,neighborhood_dummies_NPkVill,neighborhood_dummies_NWAmes,neighborhood_dummies_NoRidge,neighborhood_dummies_NridgHt,neighborhood_dummies_OldTown,neighborhood_dummies_SWISU,neighborhood_dummies_Sawyer,neighborhood_dummies_SawyerW,neighborhood_dummies_Somerst,neighborhood_dummies_StoneBr,neighborhood_dummies_Timber,neighborhood_dummies_Veenker,roofstyle_Gable,roofstyle_Gambrel,roofstyle_Hip,roofstyle_Mansard,roofstyle_Shed,roofmatl_Tar&Grv,roofmatl_WdShake,roofmatl_WdShngl,exterior1st_AsphShn,exterior1st_BrkComm,exterior1st_BrkFace,exterior1st_CemntBd,exterior1st_HdBoard,exterior1st_MetalSd,exterior1st_Plywood,exterior1st_Stucco,exterior1st_VinylSd,exterior1st_Wd Sdng,exterior1st_WdShing,exterior2nd_AsphShn,exterior2nd_Brk Cmn,exterior2nd_BrkFace,exterior2nd_CBlock,exterior2nd_CmentBd,exterior2nd_HdBoard,exterior2nd_ImStucc,exterior2nd_MetalSd,exterior2nd_Plywood,exterior2nd_Stucco,exterior2nd_VinylSd,exterior2nd_Wd Sdng,exterior2nd_Wd Shng,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,heating_OthW,centralair_Y,saletype_CWD,saletype_Con,saletype_ConLD,saletype_ConLI,saletype_ConLw,saletype_New,saletype_Oth,saletype_WD ,mosold_2,mosold_3,mosold_4,mosold_5,mosold_6,mosold_7,mosold_8,mosold_9,mosold_10,mosold_11,mosold_12,garagetype_Attchd,garagetype_Basment,garagetype_BuiltIn,garagetype_CarPort,garagetype_Detchd,garagetype_None,alleygrvl,alleypave,miscfeature_Gar2,miscfeature_Othr,miscfeature_Shed,masvnrtype_BrkCmn,masvnrtype_BrkFace,masvnrtype_Stone
548,747,412,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,3,747.0,0.0,96,4,3,0,0,0,1,0,288.0,1.0,3,Unf,2,1932.0,1159,0,3,1256,1,3,0,7506,45.0,0,0,0.0,0,0,8,5,0,535375160,0,0,114000,0,747.0,5,0,84,1925,1950,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
549,1056,0,0,0,2,3,1,1056.0,0.0,3,1,1.0,0.0,3,0.0,0.0,0,3,3,1,0,0,1,0,384.0,1.0,3,Unf,3,1966.0,1056,0,3,2484,1,3,0,8900,70.49333333333334,0,0,0.0,0,42,4,4,2,531478010,0,0,107000,0,1056.0,5,0,0,1966,1966,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
550,832,384,0,0,2,3,1,442.0,0.0,3,1,0.0,0.0,3,390.0,0.0,102,3,3,0,0,0,1,0,336.0,1.0,3,Unf,3,1947.0,1216,0,3,1253,1,3,0,8480,80.0,0,0,0.0,0,0,5,5,2,535352080,0,0,118500,0,832.0,6,0,158,1947,1950,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
551,950,208,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,3,862.0,0.0,112,3,3,0,4,1,1,0,208.0,1.0,3,RFn,3,1929.0,1158,0,3,1337,1,3,0,6000,50.0,0,0,0.0,0,0,7,6,2,903227080,0,0,120000,0,862.0,5,0,0,1929,1950,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
552,1538,0,0,0,3,3,3,769.0,0.0,6,1,1.0,0.0,4,769.0,0.0,0,3,4,0,0,0,2,0,484.0,2.0,3,RFn,3,2005.0,1538,0,5,1788,1,4,0,8847,74.0,0,0,148.0,0,40,5,8,2,528439040,0,0,260000,0,1538.0,7,0,146,2005,2005,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
553,1143,0,0,0,3,3,1,856.0,162.0,4,3,1.0,0.0,3,125.0,0.0,0,3,3,3,0,0,1,0,308.0,1.0,3,RFn,3,1959.0,1143,0,3,141,1,3,0,8050,75.19245283018869,1,0,150.0,0,0,5,5,2,535152130,0,0,136000,0,1143.0,6,0,0,1959,1959,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
554,872,0,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,3,858.0,0.0,0,3,3,2,0,0,1,0,480.0,4.0,3,Unf,3,1974.0,872,0,3,1669,1,3,0,8294,70.0,0,0,0.0,0,0,5,4,2,527404140,0,0,123000,0,858.0,5,0,0,1971,1971,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
555,1035,371,0,1,3,3,1,0.0,0.0,1,1,0.0,0.0,3,319.0,1.0,0,2,3,1,0,0,1,0,0.0,0.0,0,None,0,1920.0,1406,0,3,1366,1,2,0,7920,62.07936507936508,1,0,0.0,0,144,7,6,0,903458110,0,0,89500,0,319.0,6,0,0,1920,1950,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
556,1324,0,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,4,1324.0,0.0,0,3,4,0,0,0,2,0,430.0,2.0,3,Fin,3,2005.0,1324,0,5,52,1,4,0,18494,100.0,1,0,0.0,0,23,5,6,2,528218150,0,0,199500,0,1324.0,6,0,36,2005,2005,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
557,904,0,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,3,876.0,0.0,0,3,3,1,0,0,1,0,408.0,1.0,3,Unf,3,1966.0,904,0,3,1380,1,3,0,7162,72.77464788732394,1,0,41.0,0,0,7,5,2,905104080,0,0,109900,0,876.0,6,0,0,1966,1966,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
558,1276,804,0,0,3,3,1,0.0,0.0,1,1,0.0,0.0,4,1276.0,0.0,0,3,4,1,4,2,1,0,282.0,1.0,3,Unf,3,1926.0,2080,1,5,919,1,4,0,10918,53.0,0,0,0.0,0,0,9,7,2,909257050,0,0,234000,145,1276.0,9,0,0,1926,2004,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
559,848,0,0,0,1,3,2,662.0,0.0,6,1,1.0,0.0,4,186.0,0.0,0,3,4,0,4,1,1,0,420.0,2.0,3,RFn,3,2004.0,848,0,5,2804,1,4,0,4435,37.0,0,0,169.0,0,0,5,6,2,907290230,0,0,155900,0,848.0,3,0,140,2004,2004,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
560,1104,684,0,0,5,3,3,0.0,0.0,1,1,1.0,0.0,3,1104.0,1.0,0,3,3,0,3,2,1,2,304.0,1.0,3,Unf,3,1957.0,1788,0,5,782,1,3,0,11250,92.5,0,0,0.0,0,0,5,4,2,905229040,0,0,161500,0,1104.0,8,0,120,1957,1989,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
561,1344,0,0,0,3,3,1,111.0,354.0,6,3,0.0,1.0,3,354.0,1.0,0,3,3,0,4,1,1,0,525.0,2.0,3,RFn,3,1958.0,1344,0,4,956,1,4,0,14375,78.5945945945946,1,0,541.0,0,118,6,6,2,916176030,0,0,137500,233,819.0,7,2,0,1958,1958,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
562,1128,1128,0,0,4,3,2,0.0,0.0,1,1,0.0,0.0,3,840.0,2.0,18,2,3,0,0,0,2,0,0.0,0.0,0,None,0,1910.0,2256,0,2,187,2,2,0,9045,100.0,0,0,0.0,0,18,3,5,0,902401060,0,0,76500,0,840.0,12,0,0,1910,1950,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
563,1164,896,0,0,4,3,1,831.0,0.0,6,1,0.0,1.0,4,320.0,0.0,0,3,4,0,3,1,2,0,521.0,2.0,3,Unf,3,1988.0,2060,1,3,2074,1,3,0,10029,97.0,1,0,268.0,0,228,5,6,2,905352180,0,0,211000,192,1151.0,8,0,0,1988,1989,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
564,1337,0,0,0,2,3,1,266.0,0.0,6,1,1.0,0.0,4,1139.0,0.0,0,3,4,0,0,0,2,0,511.0,2.0,3,Fin,3,1998.0,1337,0,5,1039,1,4,0,4060,34.0,0,0,0.0,0,68,5,6,2,527427110,0,0,181000,0,1405.0,5,0,144,1998,1999,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
565,1165,0,0,0,3,3,4,312.0,539.0,3,5,1.0,0.0,3,276.0,0.0,0,3,3,3,0,0,1,0,490.0,2.0,4,RFn,4,1966.0,1165,1,3,1210,1,3,0,9020,82.0,0,0,183.0,0,129,7,6,2,534401130,0,0,174900,0,1127.0,6,0,0,1966,1966,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
566,1320,0,0,0,3,3,3,328.0,551.0,2,5,1.0,0.0,3,285.0,0.0,240,3,3,0,2,2,1,0,564.0,2.0,3,RFn,3,1966.0,1320,0,5,2710,1,3,0,11777,96.0,1,0,97.0,0,68,6,5,2,905103140,0,0,164500,0,1164.0,6,0,160,1966,1966,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
567,1535,0,0,0,3,3,1,2.0,0.0,6,1,0.0,0.0,4,1515.0,0.0,0,3,4,0,0,0,2,0,532.0,2.0,3,RFn,3,2004.0,1535,0,5,44,1,4,0,10171,70.0,1,0,168.0,0,0,5,7,2,528138060,0,0,214000,0,1517.0,7,0,0,2004,2004,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
568,1277,767,0,0,3,3,2,0.0,0.0,1,1,0.0,0.0,4,738.0,0.0,0,3,3,0,3,1,2,1,489.0,2.0,3,Unf,3,1980.0,2044,1,3,1026,1,3,0,10400,80.0,0,0,280.0,0,73,6,7,2,527354160,0,0,185000,0,738.0,7,0,28,1980,1988,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
569,624,512,0,0,2,3,1,80.0,0.0,4,1,0.0,1.0,3,624.0,0.0,80,3,3,0,0,0,1,0,336.0,1.0,3,Unf,3,1990.0,1136,0,5,1343,1,3,0,6240,52.0,0,0,0.0,0,365,7,4,2,903231080,0,0,123000,0,704.0,6,0,0,1929,1950,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570,1299,0,0,0,2,3,3,1001.0,0.0,6,1,1.0,0.0,4,0.0,0.0,222,3,3,1,1,1,2,0,486.0,2.0,3,RFn,3,1979.0,1299,0,3,2248,1,4,0,12150,75.47692307692307,1,0,0.0,0,0,6,6,2,914452090,0,0,183500,0,1001.0,5,0,84,1979,1979,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
571,764,677,0,1,2,3,1,0.0,0.0,1,1,0.0,0.0,4,776.0,0.0,0,3,4,0,0,0,2,0,492.0,2.0,3,Unf,3,1999.0,1441,1,5,1849,1,4,0,2645,24.0,0,0,456.0,0,0,5,8,2,533236040,0,0,174000,0,776.0,5,0,206,1999,2000,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
572,1630,0,0,0,3,3,1,587.0,0.0,3,1,0.0,0.0,3,486.0,0.0,0,3,3,0,3,1,2,3,649.0,2.0,3,Unf,3,1953.0,1630,0,3,2076,1,3,0,22692,66.4921875,1,0,0.0,0,64,5,5,1,905377020,0,0,130000,0,1073.0,6,0,0,1953,1953,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
573,832,809,0,1,3,4,1,16.0,0.0,2,1,0.0,1.0,3,712.0,0.0,234,3,3,0,4,1,1,0,546.0,2.0,3,Unf,2,1925.0,1641,1,5,2641,1,5,0,9600,60.0,0,0,0.0,0,0,7,7,2,902106040,0,0,178000,0,728.0,6,0,0,1925,1990,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
